OrderID,OrderDate,OrderTime,CustomerID,Payment_Type,Station
3778,4/12/2019,6:46:00 PM,48330746,Debit,POS1
3779,4/12/2019,7:08:00 PM,35555923,Debit,POS1
3786,4/12/2019,8:09:00 PM,Unknown,Debit,POS1
3788,4/13/2019,10:39:00 AM,Unknown,Debit,POS1
3789,4/13/2019,10:16:00 AM,Unknown,Debit,POS2
3790,4/13/2019,10:42:00 AM,96198992,Credit,POS2
3791,4/13/2019,10:44:00 AM,87328573,Debit,POS1
3792,4/13/2019,10:58:00 AM,Unknown,Debit,POS2
3793,4/13/2019,10:58:00 AM,76252834,Cash,POS1
3794,4/13/2019,11:00:00 AM,Unknown,Debit,POS1
3795,4/13/2019,11:22:00 AM,56954901,Credit,POS1
3796,4/13/2019,11:34:00 AM,78798103,Credit,POS1
3797,4/13/2019,11:48:00 AM,64015539,Credit,POS1
3798,4/13/2019,11:40:00 AM,Unknown,Credit,POS2
3800,4/13/2019,11:52:00 AM,42344880,Debit,POS1
3801,4/13/2019,12:01:00 PM,Unknown,Credit,POS2
3802,4/13/2019,12:02:00 PM,53497477,Debit,POS1
3803,4/13/2019,12:05:00 PM,80130523,Credit,POS2
3804,4/13/2019,12:07:00 PM,73354887,Cash,POS1
3805,4/13/2019,12:18:00 PM,14512902,Credit,POS2
3806,4/13/2019,12:38:00 PM,Unknown,Credit,POS1
3808,4/13/2019,12:42:00 PM,53561193,Credit,POS1
3817,4/13/2019,1:17:00 PM,99847113,Credit,POS2
3819,4/13/2019,1:25:00 PM,75606560,Debit,POS1
3820,4/13/2019,1:38:00 PM,61073561,Debit,POS2
3821,4/13/2019,1:30:00 PM,44586091,Debit,POS1
3822,4/13/2019,1:39:00 PM,55897445,Credit,POS1
3823,4/13/2019,1:40:00 PM,24971414,Credit,POS2
3824,4/13/2019,2:00:00 PM,Unknown,Debit,POS2
3825,4/13/2019,1:56:00 PM,56834303,Debit,POS1
3826,4/13/2019,1:57:00 PM,Unknown,Credit,POS1
3827,4/13/2019,2:24:00 PM,17944345,Credit,POS1
3828,4/13/2019,2:10:00 PM,Unknown,Credit,POS2
3829,4/13/2019,2:52:00 PM,27380835,Credit,POS2
3830,4/13/2019,2:26:00 PM,8453649,Cash,POS1
3831,4/13/2019,2:36:00 PM,46048572,Credit,POS1
3832,4/13/2019,2:56:00 PM,42297796,Debit,POS1
3833,4/13/2019,3:27:00 PM,Unknown,Credit,POS2
3834,4/13/2019,3:04:00 PM,80131916,Cash,POS1
3835,4/13/2019,3:05:00 PM,43182059,Credit,POS1
3836,4/13/2019,3:08:00 PM,99913511,Cash,POS1
3838,4/13/2019,3:15:00 PM,18568013,Credit,POS1
3839,4/13/2019,3:20:00 PM,65692420,Credit,POS1
3840,4/13/2019,3:22:00 PM,18306366,Credit,POS1
3841,4/13/2019,3:25:00 PM,Unknown,Cash,POS1
3842,4/13/2019,3:26:00 PM,26545134,Credit,POS1
3843,4/13/2019,3:35:00 PM,43487481,Debit,POS1
3844,4/13/2019,3:30:00 PM,40123842,Cash,POS2
3845,4/13/2019,4:49:00 PM,92370223,Credit,POS2
3846,4/13/2019,3:55:00 PM,Unknown,Credit,POS1
3847,4/13/2019,4:03:00 PM,78591767,Credit,POS1
3850,4/13/2019,4:26:00 PM,61366177,Credit,POS1
3851,4/13/2019,4:50:00 PM,Unknown,Credit,POS1
3853,4/13/2019,6:08:00 PM,90317238,Credit,POS2
3854,4/13/2019,5:17:00 PM,99488931,Debit,POS1
3855,4/13/2019,5:19:00 PM,89531807,Credit,POS1
3856,4/13/2019,5:22:00 PM,27358514,Credit,POS1
3859,4/13/2019,6:05:00 PM,Unknown,Debit,POS1
3861,4/13/2019,6:17:00 PM,53997278,Credit,POS2
3862,4/13/2019,6:38:00 PM,Unknown,Credit,POS2
3865,4/13/2019,6:44:00 PM,53538307,Credit,POS1
3866,4/13/2019,6:58:00 PM,Unknown,Debit,POS1
3874,4/13/2019,7:24:00 PM,Unknown,Credit,POS1
3879,4/13/2019,7:50:00 PM,Unknown,Cash,POS2
3893,4/14/2019,3:31:00 PM,62474546,Debit,POS1
3897,4/13/2019,8:22:00 PM,97062446,Cash,POS1
3901,4/14/2019,12:24:00 PM,Unknown,Cash,POS1
3902,4/14/2019,12:29:00 PM,Unknown,Credit,POS1
3903,4/14/2019,12:30:00 PM,Unknown,Credit,POS2
3904,4/14/2019,12:33:00 PM,Unknown,Credit,POS1
3905,4/14/2019,12:43:00 PM,47432705,Credit,POS2
3908,4/14/2019,12:46:00 PM,86718079,Credit,POS1
3911,4/14/2019,12:52:00 PM,32370851,,POS2
3915,4/14/2019,1:06:00 PM,767323,Credit,POS2
3920,4/14/2019,1:25:00 PM,Unknown,Credit,POS2
3921,4/14/2019,1:45:00 PM,29543818,Credit,POS2
3922,4/14/2019,1:48:00 PM,65950123,Cash,POS1
3923,4/14/2019,1:58:00 PM,Unknown,Credit,POS1
3924,4/14/2019,2:02:00 PM,Unknown,Cash,POS1
3926,4/14/2019,2:08:00 PM,Unknown,Credit,POS1
3927,4/14/2019,2:09:00 PM,29700179,Debit,POS2
3928,4/14/2019,2:12:00 PM,63379188,Credit,POS1
3930,4/14/2019,2:14:00 PM,89291437,Credit,POS2
3931,4/14/2019,2:30:00 PM,Unknown,Debit,POS2
3939,4/14/2019,2:55:00 PM,26145544,Debit,POS1
3940,4/14/2019,3:07:00 PM,Unknown,Debit,POS2
3941,4/14/2019,3:02:00 PM,Unknown,Cash,POS1
3942,4/14/2019,3:09:00 PM,40219764,Credit,POS1
3943,4/14/2019,3:13:00 PM,17352698,Credit,POS2
3945,4/14/2019,3:15:00 PM,23344843,Credit,POS1
3946,4/14/2019,3:22:00 PM,99032481,Debit,POS2
3949,4/14/2019,3:36:00 PM,Unknown,Debit,POS2
3951,4/14/2019,3:34:00 PM,56152125,Credit,POS1
3952,4/14/2019,3:39:00 PM,99382481,Debit,POS1
3953,4/14/2019,3:42:00 PM,Unknown,Credit,POS1
3955,4/14/2019,3:50:00 PM,65487834,Debit,POS1
3957,4/14/2019,4:04:00 PM,5035043,Credit,POS2
3982,4/15/2019,10:10:00 AM,56834303,Debit,POS1
3985,4/15/2019,10:25:00 AM,9316788,Credit,POS1
3991,4/15/2019,11:34:00 AM,84871186,Credit,POS2
3992,4/15/2019,10:59:00 AM,Unknown,Credit,POS1
4001,4/15/2019,11:42:00 AM,Unknown,Cash,POS1
4002,4/15/2019,11:43:00 AM,Unknown,Credit,POS1
4003,4/15/2019,12:02:00 PM,1294016,Credit,POS1
4006,4/15/2019,1:15:00 PM,95894942,Credit,POS1
4007,4/15/2019,1:26:00 PM,44520713,Credit,POS1
4008,4/15/2019,3:42:00 PM,Unknown,Debit,POS1
4009,4/15/2019,3:20:00 PM,94842992,Debit,POS2
4011,4/15/2019,4:01:00 PM,90317238,Credit,POS2
4015,4/15/2019,4:09:00 PM,45004707,Credit,POS1
4019,4/15/2019,4:21:00 PM,46894367,Credit,POS1
4020,4/15/2019,5:16:00 PM,88591563,Debit,POS1
4022,4/15/2019,5:19:00 PM,46052452,Debit,POS2
4023,4/15/2019,5:17:00 PM,46052452,Credit,POS1
4024,4/15/2019,5:50:00 PM,Unknown,Credit,POS1
4025,4/15/2019,5:56:00 PM,Unknown,Credit,POS1
4026,4/15/2019,6:14:00 PM,11609392,Debit,POS1
4027,4/15/2019,6:46:00 PM,19507876,Credit,POS2
4030,4/15/2019,6:54:00 PM,23630924,Credit,POS1
4034,4/15/2019,7:41:00 PM,94842992,Debit,POS1
4037,4/15/2019,7:48:00 PM,Unknown,Credit,POS1
4039,4/16/2019,10:20:00 AM,60395010,Credit,POS2
4040,4/16/2019,10:12:00 AM,56834303,Debit,POS1
4043,4/16/2019,10:46:00 AM,64771937,Credit,POS2
4045,4/16/2019,11:27:00 AM,58049845,Credit,POS2
4048,4/16/2019,1:06:00 PM,Unknown,Debit,POS1
4050,4/16/2019,1:22:00 PM,Unknown,Cash,POS1
4052,4/16/2019,1:18:00 PM,79477413,Cash,POS2
4054,4/16/2019,2:18:00 PM,Unknown,Credit,POS1
4056,4/16/2019,2:30:00 PM,Unknown,Debit,POS2
4057,4/16/2019,2:25:00 PM,43487481,Debit,POS1
4058,4/16/2019,2:43:00 PM,Unknown,Cash,POS1
4059,4/16/2019,2:39:00 PM,69611905,Credit,POS2
4062,4/16/2019,2:58:00 PM,8453649,Cash,POS1
4063,4/16/2019,3:58:00 PM,72421219,Credit,POS1
4064,4/16/2019,4:00:00 PM,48472988,Credit,POS2
4065,4/16/2019,4:26:00 PM,90317238,Credit,POS2
4066,4/16/2019,5:01:00 PM,94842992,Debit,POS1
4067,4/16/2019,5:05:00 PM,62872193,Credit,POS2
4068,4/16/2019,5:03:00 PM,21491150,Credit,POS1
4069,4/16/2019,5:13:00 PM,59308277,Debit,POS1
4071,4/16/2019,5:15:00 PM,Unknown,Credit,POS2
4072,4/16/2019,5:19:00 PM,85723981,Cash,POS1
4073,4/16/2019,6:47:00 PM,36365881,Credit,POS2
4074,4/16/2019,5:26:00 PM,Unknown,Credit,POS1
4075,4/16/2019,5:30:00 PM,12469921,Credit,POS1
4080,4/16/2019,6:38:00 PM,20960174,Credit,POS1
4082,4/16/2019,7:27:00 PM,Unknown,Debit,POS1
4083,4/16/2019,7:38:00 PM,43182059,Credit,POS1
4084,4/16/2019,7:42:00 PM,Unknown,Cash,POS1
4085,4/16/2019,7:55:00 PM,Unknown,Credit,POS1
4088,4/17/2019,10:02:00 AM,Unknown,Debit,POS1
4089,4/17/2019,11:54:00 AM,Unknown,Credit,POS2
4091,4/17/2019,11:03:00 AM,41763507,Debit,POS1
4092,4/17/2019,11:19:00 AM,43487481,Debit,POS1
4093,4/17/2019,11:25:00 AM,39940198,Credit;Store Credit,POS1
4094,4/17/2019,11:58:00 AM,Unknown,Cash,POS1
4095,4/17/2019,2:42:00 PM,Unknown,Credit,POS2
4096,4/17/2019,12:14:00 PM,Unknown,Debit,POS1
4099,4/17/2019,12:52:00 PM,Unknown,Cash,POS1
4101,4/17/2019,1:05:00 PM,56834303,Debit,POS1
4102,4/17/2019,1:52:00 PM,Unknown,Credit,POS1
4103,4/17/2019,2:14:00 PM,50579904,Debit,POS1
4107,4/17/2019,2:39:00 PM,Unknown,Credit,POS1
4109,4/17/2019,5:20:00 PM,Unknown,Credit,POS2
4113,4/17/2019,4:20:00 PM,27324217,Debit,POS1
4115,4/17/2019,5:02:00 PM,56834303,Debit,POS1
4118,4/17/2019,5:17:00 PM,53561193,Debit,POS1
4119,4/17/2019,5:48:00 PM,58049845,Credit,POS2
4123,4/17/2019,6:11:00 PM,Unknown,Credit,POS1
4124,4/17/2019,6:25:00 PM,Unknown,Credit,POS1
4125,4/17/2019,8:24:00 PM,Unknown,Debit,POS1
4127,4/18/2019,10:14:00 AM,46048572,Credit,POS1
4128,4/18/2019,12:36:00 PM,27014398,Credit,POS2
4129,4/18/2019,10:39:00 AM,56834303,Debit,POS1
4134,4/18/2019,12:50:00 PM,Unknown,Cash,POS1
4135,4/18/2019,12:51:00 PM,Unknown,Credit,POS1
4136,4/18/2019,1:29:00 PM,Unknown,Credit,POS1
4137,4/18/2019,1:23:00 PM,48472988,Credit,POS2
4139,4/18/2019,1:45:00 PM,58049845,Credit,POS2
4147,4/18/2019,3:56:00 PM,Unknown,Debit,POS1
4148,4/18/2019,4:02:00 PM,22452688,Credit,POS1
4151,4/18/2019,4:19:00 PM,Unknown,Debit,POS1
4152,4/18/2019,4:19:00 PM,Unknown,,POS2
4153,4/18/2019,4:57:00 PM,Unknown,Credit,POS1
4154,4/18/2019,5:15:00 PM,Unknown,Credit,POS1
4155,4/18/2019,5:18:00 PM,Unknown,Debit,POS1
4156,4/18/2019,5:54:00 PM,41606405,Debit,POS1
4158,4/18/2019,5:30:00 PM,90317238,Credit,POS2
4159,4/18/2019,5:55:00 PM,Unknown,Credit,POS2
4162,4/18/2019,6:37:00 PM,Unknown,Debit,POS1
4165,4/18/2019,7:29:00 PM,Unknown,Credit,POS2
4166,4/18/2019,7:45:00 PM,Unknown,Debit,POS1
4167,4/18/2019,8:06:00 PM,97062446,Debit,POS1
4171,4/19/2019,10:42:00 AM,Unknown,Credit,POS1
4172,4/19/2019,1:15:00 PM,43487481,Debit,POS2
4173,4/19/2019,11:39:00 AM,43487481,Debit,POS1
4174,4/19/2019,12:23:00 PM,Unknown,Credit,POS1
4175,4/19/2019,1:20:00 PM,Unknown,Credit,POS1
4177,4/19/2019,1:29:00 PM,Unknown,Credit,POS1
4178,4/19/2019,1:42:00 PM,56834303,Debit,POS1
4179,4/19/2019,1:57:00 PM,Unknown,Debit,POS1
4180,4/19/2019,2:54:00 PM,Unknown,Debit,POS1
4181,4/19/2019,3:10:00 PM,86194854,Credit,POS1
4182,4/19/2019,3:18:00 PM,70455233,Credit,POS2
4183,4/19/2019,3:46:00 PM,Unknown,Debit,POS1
4184,4/19/2019,3:28:00 PM,41063022,Credit,POS2
4185,4/19/2019,4:12:00 PM,18407661,Debit,POS2
4187,4/19/2019,4:18:00 PM,94842992,Credit,POS1
4188,4/19/2019,4:55:00 PM,90054139,Debit,POS2
4190,4/19/2019,4:55:00 PM,51558771,Credit,POS1
4193,4/19/2019,5:41:00 PM,Unknown,Credit,POS1
4196,4/19/2019,6:37:00 PM,Unknown,Credit,POS1
4197,4/19/2019,6:48:00 PM,55142128,Credit,POS1
4198,4/19/2019,7:00:00 PM,29623003,Credit,POS1
4199,4/19/2019,7:05:00 PM,96244268,Debit,POS1
4200,4/19/2019,7:22:00 PM,Unknown,Debit,POS1
4203,4/19/2019,7:31:00 PM,12766028,Cash,POS1
4204,4/19/2019,7:48:00 PM,Unknown,Debit,POS1
4205,4/19/2019,8:06:00 PM,94842992,Credit,POS1
4212,4/20/2019,10:26:00 AM,Unknown,Credit,POS1
4213,4/20/2019,10:19:00 AM,66308732,Credit,POS2
4214,4/20/2019,11:47:00 AM,Unknown,Credit,POS2
4215,4/20/2019,10:36:00 AM,41218452,Debit,POS1
4216,4/20/2019,11:10:00 AM,Unknown,Credit,POS1
4218,4/20/2019,11:48:00 AM,69135929,Credit,POS1
4219,4/20/2019,11:52:00 AM,68662195,Debit,POS2
4220,4/20/2019,11:54:00 AM,47070294,Credit,POS1
4221,4/20/2019,12:00:00 PM,59438364,Debit,POS2
4222,4/20/2019,12:01:00 PM,47070294,Credit,POS1
4223,4/20/2019,12:04:00 PM,96198992,Credit,POS1
4224,4/20/2019,12:05:00 PM,87328573,Debit,POS2
4226,4/20/2019,12:06:00 PM,19452278,Debit,POS1
4227,4/20/2019,12:37:00 PM,Unknown,Cash,POS2
4229,4/20/2019,12:24:00 PM,93174256,Credit,POS1
4230,4/20/2019,12:30:00 PM,55634681,Debit,POS1
4233,4/20/2019,1:18:00 PM,54806383,Credit,POS2
4234,4/20/2019,12:46:00 PM,67202874,Credit,POS1
4235,4/20/2019,12:53:00 PM,78798103,Credit,POS1
4236,4/20/2019,1:05:00 PM,33442440,Credit,POS1
4237,4/20/2019,1:16:00 PM,12667109,Debit,POS1
4242,4/20/2019,1:55:00 PM,Unknown,Credit,POS1
4243,4/20/2019,1:43:00 PM,94842992,Credit,POS2
4245,4/20/2019,1:53:00 PM,89312541,Credit,POS2
4246,4/20/2019,1:58:00 PM,53997278,Credit,POS2
4247,4/20/2019,2:17:00 PM,88983362,Credit,POS1
4248,4/20/2019,2:03:00 PM,27380835,Credit,POS2
4250,4/20/2019,2:22:00 PM,23838359,Credit,POS1
4255,4/20/2019,3:01:00 PM,Unknown,Cash;Debit,POS1
4256,4/20/2019,3:20:00 PM,58439216,Debit,POS2
4257,4/20/2019,3:03:00 PM,Unknown,Credit,POS1
4258,4/20/2019,3:14:00 PM,Unknown,Debit,POS1
4259,4/20/2019,3:37:00 PM,Unknown,Cash,POS1
4260,4/20/2019,3:53:00 PM,43700891,Debit,POS2
4262,4/20/2019,4:32:00 PM,61073561,Debit,POS2
4263,4/20/2019,4:09:00 PM,Unknown,Cash,POS1
4265,4/20/2019,4:15:00 PM,68131419,Credit,POS1
4266,4/20/2019,4:53:00 PM,Unknown,Credit,POS1
4267,4/20/2019,5:00:00 PM,70662789,Credit,POS2
4269,4/20/2019,5:20:00 PM,12981858,Credit,POS1
4270,4/20/2019,5:23:00 PM,17709718,Cash,POS2
4271,4/20/2019,5:30:00 PM,Unknown,Credit,POS2
4272,4/20/2019,5:45:00 PM,Unknown,Credit,POS2
4273,4/20/2019,5:41:00 PM,99913511,Cash,POS1
4274,4/20/2019,6:43:00 PM,71010971,Credit,POS1
4276,4/20/2019,6:58:00 PM,Unknown,Credit,POS2
4277,4/20/2019,7:01:00 PM,756650,Credit,POS1
4278,4/20/2019,7:19:00 PM,71644585,Credit,POS1
4279,4/20/2019,7:33:00 PM,31862528,Credit,POS1
4281,4/20/2019,7:37:00 PM,Unknown,Credit,POS1
4282,4/20/2019,7:41:00 PM,Unknown,Cash,POS1
4285,4/20/2019,7:53:00 PM,58050097,Debit,POS1
4289,4/22/2019,10:26:00 AM,56834303,Debit,POS1
4290,4/22/2019,12:31:00 PM,43487481,Debit,POS2
4291,4/22/2019,10:29:00 AM,Unknown,Debit,POS1
4292,4/22/2019,10:34:00 AM,Unknown,Debit,POS1
4293,4/22/2019,10:42:00 AM,Unknown,Cash,POS1
4295,4/22/2019,10:49:00 AM,35521681,Checks,POS1
4296,4/22/2019,11:07:00 AM,Unknown,Credit,POS1
4298,4/22/2019,11:56:00 AM,Unknown,Debit,POS1
4302,4/22/2019,12:34:00 PM,52033025,Credit,POS1
4303,4/22/2019,12:39:00 PM,65548266,Credit,POS2
4304,4/22/2019,12:43:00 PM,Unknown,Cash,POS1
4305,4/22/2019,1:57:00 PM,53704002,Debit,POS2
4306,4/22/2019,12:45:00 PM,44520713,Credit,POS1
4307,4/22/2019,12:53:00 PM,Unknown,Credit,POS1
4308,4/22/2019,1:38:00 PM,97062446,Debit,POS1
4309,4/22/2019,1:49:00 PM,Unknown,Cash,POS1
4310,4/22/2019,1:51:00 PM,88932736,Credit,POS1
4311,4/22/2019,2:16:00 PM,Unknown,Debit,POS1
4312,4/22/2019,2:18:00 PM,5414866,Debit,POS2
4313,4/22/2019,3:05:00 PM,17000009,Credit,POS1
4315,4/22/2019,3:02:00 PM,Unknown,Cash,POS2
4316,4/22/2019,4:02:00 PM,60680729,Debit,POS2
4317,4/22/2019,3:58:00 PM,Unknown,Credit,POS1
4318,4/22/2019,4:05:00 PM,63992581,Cash,POS1
4323,4/22/2019,4:09:00 PM,15129138,Debit,POS1
4326,4/22/2019,4:20:00 PM,Unknown,Debit,POS1
4327,4/22/2019,4:49:00 PM,46283389,Debit,POS1
4328,4/22/2019,4:46:00 PM,Unknown,Cash,OT1
4329,4/22/2019,4:49:00 PM,27014398,Credit,POS2
4330,4/22/2019,4:51:00 PM,36926904,Credit,POS1
4331,4/22/2019,5:04:00 PM,Unknown,Cash;Credit,POS2
4332,4/22/2019,5:06:00 PM,Unknown,Credit,POS1
4333,4/22/2019,5:19:00 PM,91290162,Credit,POS1
4336,4/22/2019,5:40:00 PM,90317238,Credit,POS1
4337,4/22/2019,5:46:00 PM,90317238,Credit,POS1
4338,4/22/2019,5:56:00 PM,Unknown,Credit,POS2
4339,4/22/2019,6:03:00 PM,94842992,Cash,POS1
4340,4/22/2019,6:26:00 PM,19176954,Cash,POS1
4342,4/22/2019,7:14:00 PM,53538307,Credit,POS2
4344,4/22/2019,7:19:00 PM,19452278,Debit,POS1
4346,4/22/2019,7:31:00 PM,41763507,Debit,POS2
4347,4/22/2019,7:28:00 PM,58833938,Credit,POS1
4349,4/22/2019,7:55:00 PM,Unknown,Credit,POS1
4350,4/22/2019,7:57:00 PM,59525063,Debit,POS2
4356,4/23/2019,1:06:00 PM,21838276,Credit,POS2
4357,4/23/2019,10:39:00 AM,45921645,Cash,POS1
4360,4/23/2019,12:12:00 PM,Unknown,Credit,POS1
4361,4/23/2019,12:32:00 PM,Unknown,Credit,POS1
4362,4/23/2019,12:52:00 PM,Unknown,Debit,POS1
4363,4/23/2019,12:58:00 PM,43487481,Debit,POS1
4364,4/23/2019,1:04:00 PM,24709867,Debit,POS1
4365,4/23/2019,1:08:00 PM,Unknown,Credit,POS1
4366,4/23/2019,1:10:00 PM,89660283,Debit,POS1
4367,4/23/2019,1:45:00 PM,67785808,Credit,POS1
4372,4/23/2019,2:16:00 PM,Unknown,Credit,POS2
4373,4/23/2019,2:17:00 PM,Unknown,Cash,POS2
4376,4/23/2019,2:24:00 PM,Unknown,Debit,POS1
4377,4/23/2019,3:28:00 PM,86428156,Credit,POS1
4378,4/23/2019,4:03:00 PM,4497742,Debit,POS1
4381,4/23/2019,4:37:00 PM,69433656,Credit,POS2
4382,4/23/2019,6:17:00 PM,64527953,Credit,POS2
4383,4/23/2019,4:45:00 PM,94842992,Debit,POS1
4384,4/23/2019,4:46:00 PM,51418458,Debit,POS1
4386,4/23/2019,5:03:00 PM,Unknown,Credit,POS1
4387,4/23/2019,5:17:00 PM,Unknown,Credit,POS1
4391,4/23/2019,5:50:00 PM,Unknown,Debit,POS1
4394,4/23/2019,6:08:00 PM,82820291,Cash,POS1
4397,4/23/2019,6:56:00 PM,Unknown,Credit,POS1
4399,4/23/2019,7:17:00 PM,74794323,Credit,POS1
4400,4/23/2019,7:04:00 PM,Unknown,Cash,POS2
4402,4/23/2019,7:25:00 PM,Unknown,Debit,POS2
4403,4/23/2019,7:21:00 PM,58073108,Debit,POS1
4404,4/23/2019,7:49:00 PM,Unknown,Cash,POS1
4405,4/23/2019,7:41:00 PM,Unknown,Credit,POS2
4406,4/23/2019,7:44:00 PM,Unknown,Credit,POS2
4408,4/23/2019,7:57:00 PM,19918311,Cash,POS1
4410,4/24/2019,12:01:00 PM,6960600,Debit,POS2
4412,5/8/2019,3:43:00 PM,29910866,House Account,POS1
4414,4/24/2019,10:54:00 AM,41763507,Debit,POS1
4416,4/24/2019,11:15:00 AM,56834303,Debit,POS1
4417,4/24/2019,12:24:00 PM,Unknown,Cash,POS1
4420,4/24/2019,12:36:00 PM,94850540,Credit,POS1
4421,4/24/2019,12:48:00 PM,Unknown,Credit,POS1
4422,4/24/2019,1:00:00 PM,Unknown,Debit,POS1
4424,4/24/2019,1:33:00 PM,Unknown,Credit,POS1
4425,4/24/2019,1:52:00 PM,Unknown,Credit,POS1
4428,4/24/2019,2:37:00 PM,Unknown,,POS1
4432,4/24/2019,2:40:00 PM,20213514,Credit,POS2
4434,4/24/2019,3:19:00 PM,Unknown,Credit,POS1
4435,4/24/2019,3:28:00 PM,Unknown,Credit,POS1
4439,4/24/2019,4:19:00 PM,Unknown,Credit,POS1
4442,4/24/2019,4:53:00 PM,16168479,Cash,POS1
4443,4/24/2019,5:29:00 PM,Unknown,Debit,POS1
4444,4/24/2019,5:56:00 PM,Unknown,Credit,POS1
4445,4/24/2019,6:23:00 PM,Unknown,Credit,POS1
4446,4/24/2019,6:32:00 PM,Unknown,Credit,POS1
4452,4/24/2019,7:39:00 PM,Unknown,Credit,POS1
4454,4/24/2019,7:51:00 PM,Unknown,Cash,POS1
4458,4/25/2019,10:00:00 AM,43487481,Debit,POS2
4460,4/25/2019,12:08:00 PM,93359349,Credit,POS2
4461,6/10/2019,10:14:00 AM,62474546,Credit,POS1
4463,4/25/2019,11:44:00 AM,56834303,Debit,POS1
4464,4/25/2019,12:01:00 PM,36291137,Credit,POS1
4465,4/25/2019,12:28:00 PM,Unknown,Credit,POS1
4466,4/25/2019,12:39:00 PM,Unknown,Credit,POS2
4468,4/25/2019,12:42:00 PM,Unknown,,POS2
4476,4/25/2019,3:14:00 PM,Unknown,Credit,POS2
4477,4/25/2019,2:59:00 PM,Unknown,Debit,POS1
4480,4/25/2019,4:06:00 PM,Unknown,Cash,POS1
4483,4/25/2019,4:35:00 PM,94842992,Debit,POS2
4490,4/25/2019,5:02:00 PM,Unknown,Credit,POS1
4492,4/25/2019,5:15:00 PM,Unknown,Cash,POS1
4493,4/25/2019,5:29:00 PM,Unknown,Debit,POS1
4499,4/25/2019,6:28:00 PM,75551304,Credit,POS2
4500,4/25/2019,6:32:00 PM,Unknown,Credit,POS1
4503,4/25/2019,6:48:00 PM,43528110,Credit,POS2
4507,4/25/2019,7:25:00 PM,Unknown,Cash,POS1
4511,4/26/2019,10:09:00 AM,90317238,Credit,POS2
4512,4/26/2019,10:41:00 AM,28497621,Cash,POS2
4513,4/26/2019,10:50:00 AM,Unknown,Debit,POS1
4515,4/26/2019,10:48:00 AM,56908968,Debit,POS2
4518,4/26/2019,11:00:00 AM,Unknown,Credit,POS1
4520,4/26/2019,12:24:00 PM,Unknown,Credit,POS2
4521,4/26/2019,1:53:00 PM,Unknown,Credit,POS2
4524,4/26/2019,12:29:00 PM,97062446,,POS1
4526,4/26/2019,12:33:00 PM,72698641,Debit,POS1
4528,4/26/2019,12:38:00 PM,Unknown,Cash,POS1
4531,4/26/2019,12:58:00 PM,Unknown,Debit,POS1
4533,4/26/2019,1:28:00 PM,Unknown,Debit,POS1
4534,4/26/2019,1:34:00 PM,Unknown,Debit,POS1
4537,4/26/2019,2:19:00 PM,Unknown,Credit,POS1
4540,4/26/2019,2:58:00 PM,5161873,Debit,POS2
4541,4/26/2019,2:33:00 PM,Unknown,Debit,POS1
4542,4/26/2019,4:24:00 PM,Unknown,Credit,POS1
4543,4/26/2019,3:14:00 PM,94842992,Debit,POS2
4549,4/26/2019,4:38:00 PM,Unknown,Debit,POS2
4550,4/26/2019,4:41:00 PM,Unknown,Credit,POS1
4551,4/26/2019,4:46:00 PM,72437433,Credit,POS2
4552,4/26/2019,4:55:00 PM,Unknown,Credit,POS1
4553,4/26/2019,5:01:00 PM,Unknown,Credit,POS2
4554,4/26/2019,4:57:00 PM,Unknown,Credit,POS1
4555,4/26/2019,5:07:00 PM,62938296,Debit,POS1
4556,4/26/2019,5:06:00 PM,10218734,Debit,POS2
4557,4/26/2019,5:40:00 PM,91901757,Cash,POS2
4558,4/26/2019,5:39:00 PM,53561193,Credit,POS1
4559,4/26/2019,7:45:00 PM,66671436,Debit,POS1
4560,4/26/2019,5:53:00 PM,Unknown,Credit,POS2
4561,4/26/2019,5:56:00 PM,Unknown,Credit,POS2
4562,4/26/2019,6:13:00 PM,90317238,Credit,POS2
4573,4/27/2019,10:44:00 AM,Unknown,Credit,POS1
4574,4/27/2019,10:44:00 AM,Unknown,Cash,POS2
4575,4/27/2019,10:46:00 AM,Unknown,Cash,POS2
4576,4/27/2019,10:52:00 AM,Unknown,Credit,POS1
4577,4/27/2019,11:21:00 AM,Unknown,Debit,POS1
4578,4/27/2019,12:16:00 PM,Unknown,Credit,POS2
4579,4/27/2019,11:47:00 AM,Unknown,Credit,POS1
4580,4/27/2019,12:12:00 PM,32745802,Credit,POS1
4581,4/27/2019,12:44:00 PM,Unknown,Credit,POS1
4582,4/27/2019,12:36:00 PM,Unknown,Credit,POS2
4583,4/27/2019,12:37:00 PM,Unknown,Credit,POS2
4584,4/27/2019,1:06:00 PM,20960174,Debit,POS2
4585,4/27/2019,12:48:00 PM,Unknown,Credit,POS1
4587,4/27/2019,1:06:00 PM,38316143,Debit,POS1
4588,4/27/2019,1:19:00 PM,94315797,Debit,POS1
4589,4/27/2019,1:17:00 PM,Unknown,Credit,POS2
4592,4/27/2019,1:22:00 PM,65751452,Credit,POS2
4594,4/27/2019,1:34:00 PM,56834303,Debit,POS1
4595,4/27/2019,1:40:00 PM,43978139,Debit,POS2
4596,4/27/2019,1:41:00 PM,22963019,Credit,POS1
4597,4/27/2019,2:06:00 PM,Unknown,Credit,POS1
4598,4/27/2019,2:08:00 PM,17506890,Credit,POS2
4599,4/27/2019,2:20:00 PM,67942608,Credit,POS2
